Subject,Trial,Condition,Time,response,correct,angle,correct.incorrect
47,94,R3_4_3_2_90Y50.pct,1323,[n],[n],50,1
47,95,2_3_3_2_0Y100.pct,1939,[b],[b],100,1
47,96,R3_3_3_2_0Y0.pct,3950,[n],[n],0,1
48,1,R2_3_3_2_0Y0.pct,3954,[n],[n],0,1
48,2,R3_4_3_2_90Y150.pct,6320,[n],[n],150,1
48,3,2_4_4_2_0Y150.pct,2662,[b],[b],150,1
48,4,3_3_3_2_0Y100.pct,6871,[b],[b],100,1
48,5,3_3_3_3_90Y50.pct,5353,[b],[b],50,1
48,6,R2_4_4_2_0Y50.pct,2162,[n],[n],50,1
48,7,R3_3_3_3_90Y100.pct,5114,[n],[n],100,1
48,8,2_3_3_2_0Y0.pct,1262,[b],[b],0,1
48,9,R3_4_3_3_180Y150.pct,NA,[N/A],[n],150,0
48,10,2_4_4_2_180Y150.pct,4965,[b],[b],150,1
48,11,R3_3_4_2_0Y50.pct,5828,[n],[n],50,1
48,12,R2_3_4_2_90Y0.pct,1376,[n],[n],0,1
48,13,3_3_3_3_180Y0.pct,974,[b],[b],0,1
48,14,R3_4_3_3_180Y100.pct,3230,[n],[n],100,1
48,15,2_4_4_3_90Y100.pct,3150,[b],[b],100,1
48,16,3_4_3_2_90Y50.pct,3275,[b],[b],50,1
48,17,R2_4_4_3_90Y100.pct,2891,[n],[n],100,1
48,18,2_3_3_2_0Y150.pct,2698,[b],[b],150,1
48,19,R2_3_4_2_90Y50.pct,1723,[n],[n],50,1
48,20,2_3_4_2_90Y50.pct,1711,[b],[b],50,1
48,21,R2_4_4_2_180Y100.pct,1709,[n],[n],100,1
48,22,R2_4_4_2_0Y0.pct,1434,[n],[n],0,1
48,23,3_4_3_2_90Y0.pct,1163,[b],[b],0,1
48,24,R3_3_3_2_0Y150.pct,4547,[n],[n],150,1
48,25,R3_4_4_3_180Y150.pct,NA,[N/A],[n],150,0
48,26,R3_4_3_3_180Y50.pct,4052,[b],[n],50,0
48,27,3_4_3_3_180Y50.pct,2363,[n],[b],50,0
48,28,3_3_3_3_90Y100.pct,2865,[b],[b],100,1
48,29,2_4_4_2_180Y0.pct,843,[b],[b],0,1
48,30,R3_4_3_2_90Y0.pct,2533,[n],[n],0,1
48,31,3_3_4_2_0Y150.pct,4089,[n],[b],150,0
48,32,R3_3_4_2_0Y100.pct,4961,[n],[n],100,1
48,33,3_3_3_3_180Y50.pct,1756,[b],[b],50,1
48,34,3_3_4_2_0Y100.pct,4040,[b],[b],100,1
48,35,3_4_4_3_180Y150.pct,3146,[b],[b],150,1
48,36,R3_3_3_3_180Y0.pct,4129,[n],[n],0,1
48,37,3_4_3_3_180Y100.pct,2047,[b],[b],100,1
48,38,R3_3_3_3_180Y150.pct,3103,[n],[n],150,1
48,39,3_4_3_3_180Y0.pct,926,[b],[b],0,1
48,40,R3_3_3_3_90Y50.pct,1292,[n],[n],50,1
48,41,2_4_4_3_90Y150.pct,3682,[b],[b],150,1
48,42,R3_4_3_3_180Y0.pct,1250,[n],[n],0,1
48,43,3_3_3_3_180Y100.pct,4107,[b],[b],100,1
48,44,R2_3_4_2_90Y150.pct,3996,[n],[n],150,1
48,45,R2_3_3_2_0Y50.pct,2485,[n],[n],50,1
48,46,R2_3_4_2_90Y100.pct,4126,[n],[n],100,1
48,47,3_4_4_3_180Y0.pct,1623,[b],[b],0,1
48,48,3_4_4_3_180Y50.pct,5465,[b],[b],50,1
48,49,R2_4_4_2_0Y100.pct,2636,[n],[n],100,1
48,50,R2_3_3_2_0Y150.pct,2891,[n],[n],150,1
48,51,3_3_4_2_0Y0.pct,1088,[b],[b],0,1
48,52,R2_4_4_3_90Y0.pct,1625,[n],[n],0,1
48,53,3_4_4_3_180Y100.pct,1418,[n],[b],100,0
48,54,R2_4_4_2_180Y50.pct,1274,[n],[n],50,1
48,55,3_3_3_2_0Y150.pct,2147,[n],[b],150,0
48,56,2_4_4_2_0Y50.pct,1191,[b],[b],50,1
48,57,R2_4_4_2_0Y150.pct,1642,[n],[n],150,1
48,58,R3_4_3_2_90Y100.pct,2298,[n],[n],100,1
48,59,2_3_4_2_90Y150.pct,1995,[b],[b],150,1
48,60,3_4_3_2_90Y100.pct,4051,[b],[b],100,1
48,61,2_4_4_3_90Y0.pct,988,[b],[b],0,1
48,62,R2_4_4_2_180Y0.pct,905,[n],[n],0,1
48,63,R2_4_4_3_90Y50.pct,1272,[n],[n],50,1
48,64,2_4_4_3_90Y50.pct,1607,[b],[b],50,1
48,65,R2_4_4_2_180Y150.pct,3342,[n],[n],150,1
48,66,3_3_3_3_90Y0.pct,1053,[b],[b],0,1
48,67,3_3_3_3_180Y150.pct,1926,[b],[b],150,1
48,68,R3_3_3_3_90Y0.pct,2348,[n],[n],0,1
48,69,R3_3_3_2_0Y50.pct,1393,[n],[n],50,1
48,70,2_4_4_2_180Y50.pct,1619,[b],[b],50,1
48,71,2_4_4_2_0Y100.pct,1621,[b],[b],100,1
48,72,R3_3_3_2_0Y100.pct,2196,[n],[n],100,1
48,73,2_3_4_2_90Y100.pct,1500,[b],[b],100,1
48,74,R3_3_3_3_180Y100.pct,1607,[n],[n],100,1
48,75,3_3_3_3_90Y150.pct,2482,[b],[b],150,1
48,76,R3_3_4_2_0Y0.pct,1634,[n],[n],0,1
48,77,3_3_3_2_0Y0.pct,1134,[b],[b],0,1
48,78,3_3_3_2_0Y50.pct,1845,[n],[b],50,0
48,79,R3_3_3_3_180Y50.pct,1457,[n],[n],50,1
48,80,R3_3_3_3_90Y150.pct,2228,[b],[n],150,0
48,81,R3_4_4_3_180Y50.pct,3292,[n],[n],50,1
48,82,2_3_4_2_90Y0.pct,836,[b],[b],0,1
48,83,R3_3_4_2_0Y150.pct,2613,[n],[n],150,1
48,84,3_3_4_2_0Y50.pct,2801,[n],[b],50,0
48,85,2_4_4_2_180Y100.pct,3553,[b],[b],100,1
48,86,R3_4_4_3_180Y0.pct,1560,[n],[n],0,1
48,87,3_4_3_3_180Y150.pct,3332,[b],[b],150,1
48,88,R3_4_4_3_180Y100.pct,3235,[n],[n],100,1
48,89,R2_3_3_2_0Y100.pct,3065,[n],[n],100,1
48,90,2_3_3_2_0Y50.pct,2565,[b],[b],50,1
48,91,2_4_4_2_0Y0.pct,1039,[b],[b],0,1
48,92,3_4_3_2_90Y150.pct,2461,[b],[b],150,1
48,93,R2_4_4_3_90Y150.pct,3205,[n],[n],150,1
48,94,R3_4_3_2_90Y50.pct,1230,[n],[n],50,1
48,95,2_3_3_2_0Y100.pct,1957,[b],[b],100,1
48,96,R3_3_3_2_0Y0.pct,1471,[n],[n],0,1
49,1,R2_3_3_2_0Y0.pct,3107,[n],[n],0,1
49,2,R3_4_3_2_90Y150.pct,2930,[n],[n],150,1
49,3,2_4_4_2_0Y150.pct,1874,[b],[b],150,1
49,4,3_3_3_2_0Y100.pct,3793,[b],[b],100,1
49,5,3_3_3_3_90Y50.pct,2184,[b],[b],50,1
49,6,R2_4_4_2_0Y50.pct,1749,[n],[n],50,1
49,7,R3_3_3_3_90Y100.pct,2592,[b],[n],100,0
49,8,2_3_3_2_0Y0.pct,2879,[b],[b],0,1
49,9,R3_4_3_3_180Y150.pct,7281,[n],[n],150,1
49,10,2_4_4_2_180Y150.pct,2386,[b],[b],150,1
49,11,R3_3_4_2_0Y50.pct,3805,[n],[n],50,1
49,12,R2_3_4_2_90Y0.pct,1696,[n],[n],0,1
49,13,3_3_3_3_180Y0.pct,1440,[b],[b],0,1
49,14,R3_4_3_3_180Y100.pct,2135,[n],[n],100,1
49,15,2_4_4_3_90Y100.pct,2661,[b],[b],100,1
49,16,3_4_3_2_90Y50.pct,1989,[b],[b],50,1
49,17,R2_4_4_3_90Y100.pct,2144,[n],[n],100,1
49,18,2_3_3_2_0Y150.pct,3094,[b],[b],150,1
49,19,R2_3_4_2_90Y50.pct,3388,[n],[n],50,1
49,20,2_3_4_2_90Y50.pct,1799,[b],[b],50,1
49,21,R2_4_4_2_180Y100.pct,4289,[n],[n],100,1
49,22,R2_4_4_2_0Y0.pct,2279,[n],[n],0,1
49,23,3_4_3_2_90Y0.pct,1528,[b],[b],0,1
49,24,R3_3_3_2_0Y150.pct,3939,[n],[n],150,1
49,25,R3_4_4_3_180Y150.pct,2659,[n],[n],150,1
49,26,R3_4_3_3_180Y50.pct,3409,[n],[n],50,1
49,27,3_4_3_3_180Y50.pct,2613,[b],[b],50,1
49,28,3_3_3_3_90Y100.pct,2963,[b],[b],100,1
49,29,2_4_4_2_180Y0.pct,1258,[b],[b],0,1
49,30,R3_4_3_2_90Y0.pct,2787,[n],[n],0,1
49,31,3_3_4_2_0Y150.pct,4431,[b],[b],150,1
49,32,R3_3_4_2_0Y100.pct,4179,[n],[n],100,1
49,33,3_3_3_3_180Y50.pct,2364,[b],[b],50,1
49,34,3_3_4_2_0Y100.pct,2658,[b],[b],100,1
49,35,3_4_4_3_180Y150.pct,2443,[b],[b],150,1
49,36,R3_3_3_3_180Y0.pct,2021,[n],[n],0,1
49,37,3_4_3_3_180Y100.pct,3099,[b],[b],100,1
49,38,R3_3_3_3_180Y150.pct,3291,[n],[n],150,1
49,39,3_4_3_3_180Y0.pct,1696,[b],[b],0,1
49,40,R3_3_3_3_90Y50.pct,3369,[n],[n],50,1
49,41,2_4_4_3_90Y150.pct,3324,[b],[b],150,1
49,42,R3_4_3_3_180Y0.pct,2458,[n],[n],0,1
49,43,3_3_3_3_180Y100.pct,2611,[b],[b],100,1
49,44,R2_3_4_2_90Y150.pct,4276,[n],[n],150,1
49,45,R2_3_3_2_0Y50.pct,1798,[n],[n],50,1
49,46,R2_3_4_2_90Y100.pct,3825,[n],[n],100,1
49,47,3_4_4_3_180Y0.pct,3090,[b],[b],0,1
49,48,3_4_4_3_180Y50.pct,2313,[b],[b],50,1
49,49,R2_4_4_2_0Y100.pct,2706,[n],[n],100,1
49,50,R2_3_3_2_0Y150.pct,1659,[n],[n],150,1
49,51,3_3_4_2_0Y0.pct,1085,[b],[b],0,1
49,52,R2_4_4_3_90Y0.pct,1187,[n],[n],0,1
49,53,3_4_4_3_180Y100.pct,3695,[b],[b],100,1
49,54,R2_4_4_2_180Y50.pct,1057,[n],[n],50,1
49,55,3_3_3_2_0Y150.pct,4240,[b],[b],150,1
49,56,2_4_4_2_0Y50.pct,1517,[b],[b],50,1
49,57,R2_4_4_2_0Y150.pct,2749,[n],[n],150,1
49,58,R3_4_3_2_90Y100.pct,2153,[b],[n],100,0
49,59,2_3_4_2_90Y150.pct,4295,[b],[b],150,1
49,60,3_4_3_2_90Y100.pct,2012,[b],[b],100,1
49,61,2_4_4_3_90Y0.pct,1246,[b],[b],0,1
49,62,R2_4_4_2_180Y0.pct,3573,[n],[n],0,1
49,63,R2_4_4_3_90Y50.pct,2427,[n],[n],50,1
49,64,2_4_4_3_90Y50.pct,2038,[b],[b],50,1
49,65,R2_4_4_2_180Y150.pct,3910,[n],[n],150,1
49,66,3_3_3_3_90Y0.pct,1142,[b],[b],0,1
49,67,3_3_3_3_180Y150.pct,2492,[b],[b],150,1
49,68,R3_3_3_3_90Y0.pct,2291,[n],[n],0,1
49,69,R3_3_3_2_0Y50.pct,2106,[n],[n],50,1
49,70,2_4_4_2_180Y50.pct,2303,[b],[b],50,1
49,71,2_4_4_2_0Y100.pct,2477,[b],[b],100,1
49,72,R3_3_3_2_0Y100.pct,2943,[n],[n],100,1
49,73,2_3_4_2_90Y100.pct,2034,[b],[b],100,1
49,74,R3_3_3_3_180Y100.pct,2204,[n],[n],100,1
49,75,3_3_3_3_90Y150.pct,3446,[b],[b],150,1
49,76,R3_3_4_2_0Y0.pct,2296,[n],[n],0,1
49,77,3_3_3_2_0Y0.pct,1871,[b],[b],0,1
49,78,3_3_3_2_0Y50.pct,2661,[b],[b],50,1
49,79,R3_3_3_3_180Y50.pct,1320,[n],[n],50,1
49,80,R3_3_3_3_90Y150.pct,4866,[n],[n],150,1
49,81,R3_4_4_3_180Y50.pct,3019,[n],[n],50,1
49,82,2_3_4_2_90Y0.pct,1148,[b],[b],0,1
49,83,R3_3_4_2_0Y150.pct,2097,[n],[n],150,1
49,84,3_3_4_2_0Y50.pct,1902,[b],[b],50,1
49,85,2_4_4_2_180Y100.pct,2158,[b],[b],100,1
49,86,R3_4_4_3_180Y0.pct,2618,[n],[n],0,1
49,87,3_4_3_3_180Y150.pct,4693,[b],[b],150,1
49,88,R3_4_4_3_180Y100.pct,2878,[n],[n],100,1
49,89,R2_3_3_2_0Y100.pct,2070,[b],[n],100,0
49,90,2_3_3_2_0Y50.pct,4554,[b],[b],50,1
49,91,2_4_4_2_0Y0.pct,935,[b],[b],0,1
49,92,3_4_3_2_90Y150.pct,1840,[b],[b],150,1
49,93,R2_4_4_3_90Y150.pct,2703,[n],[n],150,1
49,94,R3_4_3_2_90Y50.pct,2141,[n],[n],50,1
49,95,2_3_3_2_0Y100.pct,1849,[b],[b],100,1
49,96,R3_3_3_2_0Y0.pct,2442,[n],[n],0,1
5,1,R2_3_3_2_0Y0.pct,1247,[n],[n],0,1
5,2,R3_4_3_2_90Y150.pct,1902,[n],[n],150,1
5,3,2_4_4_2_0Y150.pct,1461,[b],[b],150,1
5,4,3_3_3_2_0Y100.pct,5196,[b],[b],100,1
5,5,3_3_3_3_90Y50.pct,1583,[b],[b],50,1
5,6,R2_4_4_2_0Y50.pct,2641,[n],[n],50,1
5,7,R3_3_3_3_90Y100.pct,3124,[b],[n],100,0
5,8,2_3_3_2_0Y0.pct,2649,[b],[b],0,1
5,9,R3_4_3_3_180Y150.pct,3440,[n],[n],150,1
5,10,2_4_4_2_180Y150.pct,4657,[b],[b],150,1
5,11,R3_3_4_2_0Y50.pct,6251,[n],[n],50,1
5,12,R2_3_4_2_90Y0.pct,5385,[n],[n],0,1
5,13,3_3_3_3_180Y0.pct,1493,[b],[b],0,1
5,14,R3_4_3_3_180Y100.pct,3361,[n],[n],100,1
5,15,2_4_4_3_90Y100.pct,6160,[b],[b],100,1
5,16,3_4_3_2_90Y50.pct,1658,[b],[b],50,1
5,17,R2_4_4_3_90Y100.pct,3514,[n],[n],100,1
5,18,2_3_3_2_0Y150.pct,2205,[b],[b],150,1
5,19,R2_3_4_2_90Y50.pct,6278,[n],[n],50,1
5,20,2_3_4_2_90Y50.pct,1573,[b],[b],50,1
5,21,R2_4_4_2_180Y100.pct,2195,[n],[n],100,1
5,22,R2_4_4_2_0Y0.pct,1782,[n],[n],0,1
5,23,3_4_3_2_90Y0.pct,1465,[b],[b],0,1
5,24,R3_3_3_2_0Y150.pct,5533,[n],[n],150,1
5,25,R3_4_4_3_180Y150.pct,2412,[n],[n],150,1
5,26,R3_4_3_3_180Y50.pct,5006,[n],[n],50,1
5,27,3_4_3_3_180Y50.pct,2132,[b],[b],50,1
5,28,3_3_3_3_90Y100.pct,1808,[b],[b],100,1
5,29,2_4_4_2_180Y0.pct,2096,[b],[b],0,1
5,30,R3_4_3_2_90Y0.pct,2876,[n],[n],0,1
5,31,3_3_4_2_0Y150.pct,5656,[b],[b],150,1
5,32,R3_3_4_2_0Y100.pct,NA,[N/A],[n],100,0
5,33,3_3_3_3_180Y50.pct,1981,[b],[b],50,1
5,34,3_3_4_2_0Y100.pct,2002,[b],[b],100,1
5,35,3_4_4_3_180Y150.pct,2607,[b],[b],150,1
5,36,R3_3_3_3_180Y0.pct,3609,[n],[n],0,1
5,37,3_4_3_3_180Y100.pct,2542,[b],[b],100,1
5,38,R3_3_3_3_180Y150.pct,2383,[n],[n],150,1
5,39,3_4_3_3_180Y0.pct,1289,[b],[b],0,1
5,40,R3_3_3_3_90Y50.pct,2555,[b],[n],50,0
5,41,2_4_4_3_90Y150.pct,1932,[b],[b],150,1
5,42,R3_4_3_3_180Y0.pct,4086,[n],[n],0,1
5,43,3_3_3_3_180Y100.pct,2093,[b],[b],100,1
5,44,R2_3_4_2_90Y150.pct,3534,[n],[n],150,1
5,45,R2_3_3_2_0Y50.pct,2197,[n],[n],50,1
5,46,R2_3_4_2_90Y100.pct,2531,[b],[n],100,0
5,47,3_4_4_3_180Y0.pct,1189,[b],[b],0,1
5,48,3_4_4_3_180Y50.pct,1314,[b],[b],50,1
5,49,R2_4_4_2_0Y100.pct,1918,[n],[n],100,1
5,50,R2_3_3_2_0Y150.pct,2733,[n],[n],150,1
5,51,3_3_4_2_0Y0.pct,1102,[b],[b],0,1
5,52,R2_4_4_3_90Y0.pct,1312,[n],[n],0,1
5,53,3_4_4_3_180Y100.pct,2100,[b],[b],100,1
5,54,R2_4_4_2_180Y50.pct,1400,[n],[n],50,1
5,55,3_3_3_2_0Y150.pct,1740,[b],[b],150,1
5,56,2_4_4_2_0Y50.pct,1303,[b],[b],50,1
5,57,R2_4_4_2_0Y150.pct,1506,[n],[n],150,1
5,58,R3_4_3_2_90Y100.pct,2197,[n],[n],100,1
5,59,2_3_4_2_90Y150.pct,1351,[b],[b],150,1
5,60,3_4_3_2_90Y100.pct,1384,[b],[b],100,1
5,61,2_4_4_3_90Y0.pct,1258,[b],[b],0,1
5,62,R2_4_4_2_180Y0.pct,1793,[n],[n],0,1
5,63,R2_4_4_3_90Y50.pct,2429,[n],[n],50,1
5,64,2_4_4_3_90Y50.pct,1408,[b],[b],50,1
5,65,R2_4_4_2_180Y150.pct,3266,[n],[n],150,1
5,66,3_3_3_3_90Y0.pct,1375,[b],[b],0,1
5,67,3_3_3_3_180Y150.pct,1939,[b],[b],150,1
5,68,R3_3_3_3_90Y0.pct,2988,[b],[n],0,0
5,69,R3_3_3_2_0Y50.pct,3498,[n],[n],50,1
5,70,2_4_4_2_180Y50.pct,1231,[b],[b],50,1
5,71,2_4_4_2_0Y100.pct,1194,[b],[b],100,1
5,72,R3_3_3_2_0Y100.pct,4025,[n],[n],100,1
5,73,2_3_4_2_90Y100.pct,2368,[b],[b],100,1
5,74,R3_3_3_3_180Y100.pct,1784,[n],[n],100,1
5,75,3_3_3_3_90Y150.pct,2453,[b],[b],150,1
5,76,R3_3_4_2_0Y0.pct,3399,[n],[n],0,1
5,77,3_3_3_2_0Y0.pct,1142,[b],[b],0,1
5,78,3_3_3_2_0Y50.pct,1325,[b],[b],50,1
5,79,R3_3_3_3_180Y50.pct,3171,[n],[n],50,1
5,80,R3_3_3_3_90Y150.pct,2092,[b],[n],150,0
5,81,R3_4_4_3_180Y50.pct,4009,[n],[n],50,1
5,82,2_3_4_2_90Y0.pct,1246,[b],[b],0,1
5,83,R3_3_4_2_0Y150.pct,2870,[n],[n],150,1
5,84,3_3_4_2_0Y50.pct,1838,[b],[b],50,1
5,85,2_4_4_2_180Y100.pct,1506,[b],[b],100,1
5,86,R3_4_4_3_180Y0.pct,3106,[n],[n],0,1
5,87,3_4_3_3_180Y150.pct,2090,[b],[b],150,1
5,88,R3_4_4_3_180Y100.pct,1977,[n],[n],100,1
5,89,R2_3_3_2_0Y100.pct,2910,[n],[n],100,1
5,90,2_3_3_2_0Y50.pct,1069,[b],[b],50,1
5,91,2_4_4_2_0Y0.pct,775,[b],[b],0,1
5,92,3_4_3_2_90Y150.pct,1366,[b],[b],150,1
5,93,R2_4_4_3_90Y150.pct,1891,[n],[n],150,1
5,94,R3_4_3_2_90Y50.pct,2445,[b],[n],50,0
5,95,2_3_3_2_0Y100.pct,1530,[b],[b],100,1
5,96,R3_3_3_2_0Y0.pct,3407,[n],[n],0,1
50,1,R2_3_3_2_0Y0.pct,5262,[n],[n],0,1
50,2,R3_4_3_2_90Y150.pct,3977,[n],[n],150,1
50,3,2_4_4_2_0Y150.pct,2189,[b],[b],150,1
50,4,3_3_3_2_0Y100.pct,4956,[b],[b],100,1
50,5,3_3_3_3_90Y50.pct,3184,[b],[b],50,1
50,6,R2_4_4_2_0Y50.pct,3315,[n],[n],50,1
50,7,R3_3_3_3_90Y100.pct,3907,[n],[n],100,1
50,8,2_3_3_2_0Y0.pct,2504,[b],[b],0,1
50,9,R3_4_3_3_180Y150.pct,4441,[n],[n],150,1
50,10,2_4_4_2_180Y150.pct,3047,[b],[b],150,1
50,11,R3_3_4_2_0Y50.pct,4799,[n],[n],50,1
50,12,R2_3_4_2_90Y0.pct,3929,[n],[n],0,1
50,13,3_3_3_3_180Y0.pct,2422,[b],[b],0,1
50,14,R3_4_3_3_180Y100.pct,3859,[n],[n],100,1
50,15,2_4_4_3_90Y100.pct,2988,[b],[b],100,1
50,16,3_4_3_2_90Y50.pct,3374,[b],[b],50,1
50,17,R2_4_4_3_90Y100.pct,3675,[n],[n],100,1
50,18,2_3_3_2_0Y150.pct,2040,[b],[b],150,1
50,19,R2_3_4_2_90Y50.pct,3547,[n],[n],50,1
50,20,2_3_4_2_90Y50.pct,2005,[b],[b],50,1
50,21,R2_4_4_2_180Y100.pct,6484,[n],[n],100,1
50,22,R2_4_4_2_0Y0.pct,3859,[n],[n],0,1
50,23,3_4_3_2_90Y0.pct,2628,[b],[b],0,1
50,24,R3_3_3_2_0Y150.pct,4017,[b],[n],150,0
50,25,R3_4_4_3_180Y150.pct,4000,[n],[n],150,1
50,26,R3_4_3_3_180Y50.pct,4209,[n],[n],50,1
50,27,3_4_3_3_180Y50.pct,2510,[b],[b],50,1
50,28,3_3_3_3_90Y100.pct,5030,[b],[b],100,1
50,29,2_4_4_2_180Y0.pct,2085,[b],[b],0,1
50,30,R3_4_3_2_90Y0.pct,3309,[n],[n],0,1
50,31,3_3_4_2_0Y150.pct,4732,[b],[b],150,1
50,32,R3_3_4_2_0Y100.pct,3100,[n],[n],100,1
50,33,3_3_3_3_180Y50.pct,3249,[b],[b],50,1
50,34,3_3_4_2_0Y100.pct,4618,[b],[b],100,1
50,35,3_4_4_3_180Y150.pct,6254,[n],[b],150,0
50,36,R3_3_3_3_180Y0.pct,3205,[n],[n],0,1
50,37,3_4_3_3_180Y100.pct,2963,[b],[b],100,1
50,38,R3_3_3_3_180Y150.pct,4149,[n],[n],150,1
50,39,3_4_3_3_180Y0.pct,1931,[b],[b],0,1
50,40,R3_3_3_3_90Y50.pct,4119,[n],[n],50,1
50,41,2_4_4_3_90Y150.pct,2317,[b],[b],150,1
50,42,R3_4_3_3_180Y0.pct,3155,[n],[n],0,1
50,43,3_3_3_3_180Y100.pct,3895,[b],[b],100,1
50,44,R2_3_4_2_90Y150.pct,2880,[n],[n],150,1
50,45,R2_3_3_2_0Y50.pct,3417,[n],[n],50,1
50,46,R2_3_4_2_90Y100.pct,2340,[n],[n],100,1
50,47,3_4_4_3_180Y0.pct,2647,[b],[b],0,1
50,48,3_4_4_3_180Y50.pct,3168,[b],[b],50,1
50,49,R2_4_4_2_0Y100.pct,3438,[n],[n],100,1
50,50,R2_3_3_2_0Y150.pct,2949,[n],[n],150,1
50,51,3_3_4_2_0Y0.pct,1684,[b],[b],0,1
50,52,R2_4_4_3_90Y0.pct,2498,[n],[n],0,1
50,53,3_4_4_3_180Y100.pct,2506,[b],[b],100,1
50,54,R2_4_4_2_180Y50.pct,1779,[n],[n],50,1
50,55,3_3_3_2_0Y150.pct,2317,[b],[b],150,1
50,56,2_4_4_2_0Y50.pct,2514,[b],[b],50,1
50,57,R2_4_4_2_0Y150.pct,2720,[n],[n],150,1
50,58,R3_4_3_2_90Y100.pct,2696,[n],[n],100,1
50,59,2_3_4_2_90Y150.pct,1663,[b],[b],150,1
50,60,3_4_3_2_90Y100.pct,2743,[b],[b],100,1
50,61,2_4_4_3_90Y0.pct,1585,[b],[b],0,1
50,62,R2_4_4_2_180Y0.pct,1502,[n],[n],0,1
50,63,R2_4_4_3_90Y50.pct,2173,[n],[n],50,1
50,64,2_4_4_3_90Y50.pct,1984,[b],[b],50,1
50,65,R2_4_4_2_180Y150.pct,4165,[n],[n],150,1
50,66,3_3_3_3_90Y0.pct,2585,[b],[b],0,1
50,67,3_3_3_3_180Y150.pct,3860,[b],[b],150,1
50,68,R3_3_3_3_90Y0.pct,1868,[n],[n],0,1
50,69,R3_3_3_2_0Y50.pct,4869,[n],[n],50,1
50,70,2_4_4_2_180Y50.pct,2485,[b],[b],50,1
50,71,2_4_4_2_0Y100.pct,3029,[b],[b],100,1
50,72,R3_3_3_2_0Y100.pct,4423,[n],[n],100,1
50,73,2_3_4_2_90Y100.pct,1812,[b],[b],100,1
50,74,R3_3_3_3_180Y100.pct,3201,[n],[n],100,1
50,75,3_3_3_3_90Y150.pct,2341,[b],[b],150,1
50,76,R3_3_4_2_0Y0.pct,2209,[b],[n],0,0
50,77,3_3_3_2_0Y0.pct,2724,[b],[b],0,1
50,78,3_3_3_2_0Y50.pct,2491,[b],[b],50,1
50,79,R3_3_3_3_180Y50.pct,2359,[n],[n],50,1
50,80,R3_3_3_3_90Y150.pct,2565,[n],[n],150,1
50,81,R3_4_4_3_180Y50.pct,NA,[N/A],[n],50,0
50,82,2_3_4_2_90Y0.pct,145,[n],[b],0,0
50,83,R3_3_4_2_0Y150.pct,4391,[n],[n],150,1
50,84,3_3_4_2_0Y50.pct,4296,[b],[b],50,1
50,85,2_4_4_2_180Y100.pct,3633,[b],[b],100,1
50,86,R3_4_4_3_180Y0.pct,2423,[n],[n],0,1
50,87,3_4_3_3_180Y150.pct,3512,[b],[b],150,1
50,88,R3_4_4_3_180Y100.pct,3214,[n],[n],100,1
50,89,R2_3_3_2_0Y100.pct,3099,[n],[n],100,1
50,90,2_3_3_2_0Y50.pct,2195,[b],[b],50,1
50,91,2_4_4_2_0Y0.pct,1868,[b],[b],0,1
50,92,3_4_3_2_90Y150.pct,2940,[n],[b],150,0
50,93,R2_4_4_3_90Y150.pct,2520,[n],[n],150,1
50,94,R3_4_3_2_90Y50.pct,2006,[n],[n],50,1
50,95,2_3_3_2_0Y100.pct,2592,[b],[b],100,1
50,96,R3_3_3_2_0Y0.pct,4244,[b],[n],0,0
51,1,R2_3_3_2_0Y0.pct,4607,[b],[n],0,0
51,2,R3_4_3_2_90Y150.pct,7330,[n],[n],150,1
51,3,2_4_4_2_0Y150.pct,4689,[n],[b],150,0
51,4,3_3_3_2_0Y100.pct,5549,[b],[b],100,1
51,5,3_3_3_3_90Y50.pct,2961,[b],[b],50,1
51,6,R2_4_4_2_0Y50.pct,1658,[n],[n],50,1
51,7,R3_3_3_3_90Y100.pct,2243,[n],[n],100,1
51,8,2_3_3_2_0Y0.pct,1746,[b],[b],0,1
51,9,R3_4_3_3_180Y150.pct,6125,[n],[n],150,1
51,10,2_4_4_2_180Y150.pct,2658,[n],[b],150,0
51,11,R3_3_4_2_0Y50.pct,2597,[n],[n],50,1
51,12,R2_3_4_2_90Y0.pct,3148,[b],[n],0,0
51,13,3_3_3_3_180Y0.pct,1098,[b],[b],0,1
51,14,R3_4_3_3_180Y100.pct,1957,[n],[n],100,1
51,15,2_4_4_3_90Y100.pct,2956,[n],[b],100,0
51,16,3_4_3_2_90Y50.pct,2866,[b],[b],50,1
51,17,R2_4_4_3_90Y100.pct,2767,[n],[n],100,1
51,18,2_3_3_2_0Y150.pct,2440,[n],[b],150,0
51,19,R2_3_4_2_90Y50.pct,2478,[n],[n],50,1
51,20,2_3_4_2_90Y50.pct,1674,[b],[b],50,1
51,21,R2_4_4_2_180Y100.pct,3296,[b],[n],100,0
51,22,R2_4_4_2_0Y0.pct,1583,[b],[n],0,0
51,23,3_4_3_2_90Y0.pct,2269,[b],[b],0,1
51,24,R3_3_3_2_0Y150.pct,2778,[n],[n],150,1
51,25,R3_4_4_3_180Y150.pct,2221,[b],[n],150,0
51,26,R3_4_3_3_180Y50.pct,1885,[n],[n],50,1
51,27,3_4_3_3_180Y50.pct,2915,[b],[b],50,1
51,28,3_3_3_3_90Y100.pct,4877,[n],[b],100,0
51,29,2_4_4_2_180Y0.pct,1146,[b],[b],0,1
